,Season,Character,word,count
5247,9,Creed,a,27
5248,9,Creed,I,23
5249,9,Creed,the,15
5250,9,Creed,that,12
5251,9,Creed,my,8
5252,9,Creed,you,7
5253,9,Creed,have,7
5254,9,Creed,and,6
5255,9,Creed,Im,6
5256,9,Creed,to,5
5257,9,Creed,good,5
5258,9,Creed,this,5
5259,9,Creed,table,5
5260,9,Creed,did,4
5261,9,Creed,is,4
5262,9,Creed,out,4
5263,9,Creed,Oh,4
5264,9,Creed,up,4
5265,9,Creed,it,4
5266,9,Creed,was,3
5267,9,Creed,The,3
5268,9,Creed,man,3
5269,9,Creed,for,3
5270,9,Creed,know,3
5271,9,Creed,really,3
5272,5,Sam,I,7
5273,5,Sam,Lilly,7
5274,5,Sam,Im,4
5275,5,Sam,to,3
5276,5,Sam,you,3
5277,5,Sam,in,3
5278,5,Sam,dont,3
5279,5,Sam,care,3
5280,5,Sam,not,3
5281,5,Sam,uh,2
5282,5,Sam,what,2
5283,5,Sam,my,2
5284,5,Sam,giving,2
5285,5,Sam,up,2
5286,5,Sam,the,2
5287,5,Sam,button,2
5288,5,Sam,Hi,1
5289,5,Sam,Nice,1
5290,5,Sam,meet,1
5291,5,Sam,Mrs,1
5292,5,Sam,Hannaday,1
5293,5,Sam,Alright,1
5294,5,Sam,Lily,1
5295,5,Sam,sorry,1
5296,5,Sam,didnt,1
5297,3,Tony,I,10
5298,3,Tony,me,8
5299,3,Tony,No,5
5300,3,Tony,right,4
5301,3,Tony,Put,4
5302,3,Tony,down,4
5303,3,Tony,to,4
5304,3,Tony,the,3
5305,3,Tony,it,3
5306,3,Tony,cant,3
5307,3,Tony,just,3
5308,3,Tony,was,3
5309,3,Tony,my,2
5310,3,Tony,in,2
5311,3,Tony,your,2
5312,3,Tony,shook,2
5313,3,Tony,this,2
5314,3,Tony,for,2
5315,3,Tony,on,2
5316,3,Tony,All,2
5317,3,Tony,go,2
5318,3,Tony,Its,2
5319,3,Tony,not,2
5320,3,Tony,work,2
5321,3,Tony,have,2
5322,9,Brian,you,25
5323,9,Brian,I,16
5324,9,Brian,a,13
5325,9,Brian,Its,8
5326,9,Brian,to,8
5327,9,Brian,the,7
5328,9,Brian,Yeah,7
5329,9,Brian,was,7
5330,9,Brian,it,7
5331,9,Brian,Oh,6
5332,9,Brian,know,6
5333,9,Brian,No,6
5334,9,Brian,that,6
5335,9,Brian,its,5
5336,9,Brian,on,5
5337,9,Brian,Im,5
5338,9,Brian,no,5
5339,9,Brian,not,5
5340,9,Brian,were,5
5341,9,Brian,this,5
5342,9,Brian,Hey,4
5343,9,Brian,can,4
5344,9,Brian,guys,4
5345,9,Brian,my,4
5346,9,Brian,of,4
0,1,Katy,I,17
1,1,Katy,you,14
2,1,Katy,a,9
3,1,Katy,really,9
4,1,Katy,the,9
5,1,Katy,that,9
6,1,Katy,to,8
7,1,Katy,No,7
8,1,Katy,of,6
9,1,Katy,dont,6
10,1,Katy,Oh,6
11,1,Katy,Okay,6
12,1,Katy,it,5
13,1,Katy,like,5
14,1,Katy,um,5
15,1,Katy,Its,5
16,1,Katy,would,4
17,1,Katy,my,4
18,1,Katy,Cool,4
19,1,Katy,You,4
20,1,Katy,its,4
21,1,Katy,Im,4
22,1,Katy,is,3
23,1,Katy,guess,3
24,1,Katy,be,3
0,2,Katy,you,7
1,2,Katy,the,5
2,2,Katy,to,4
3,2,Katy,are,3
4,2,Katy,I,3
5,2,Katy,You,3
6,2,Katy,were,3
7,2,Katy,a,3
8,2,Katy,did,3
9,2,Katy,is,3
10,2,Katy,be,3
11,2,Katy,toast,3
12,2,Katy,How,2
13,2,Katy,Im,2
14,2,Katy,good,2
15,2,Katy,have,2
16,2,Katy,and,2
17,2,Katy,Okay,2
18,2,Katy,Alright,2
19,2,Katy,like,2
20,2,Katy,AWESOME,2
21,2,Katy,Awesome,2
22,2,Katy,What,2
23,2,Katy,on,2
24,2,Katy,Toast,2
